Id	Confirmed At	Confirmation Sent At	Unconfirmed Email	Role	Nick Name	Image Uid	Temple	Is Female	Birth Year	Prefecture Code	Created At	Updated At	Likes Count	Answers Count	Email Receivable	Position	Profile	Twitter Name	Blog Url	Introduction	Profile Title	Last Answered At	Premium Expire On	Problem	Prefecture Acl Code	Profile Acl Code	Problem Acl Code	Is Resigned	Mail Daily	Mail Frequency
30558	2017-01-27 20:55:22 +0900			user	名前未設定			FALSE			2017-01-27 20:55:22 +0900	2017-01-27 20:55:22 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30557	2017-01-27 18:26:35 +0900			user	名前未設定			FALSE			2017-01-27 18:26:35 +0900	2017-01-27 18:26:35 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30556	2017-01-27 17:45:34 +0900	2017-01-27 17:45:00 +0900			ひかる			FALSE	1984	14	2017-01-27 17:45:00 +0900	2017-04-05 00:00:24 +0900	0	0	TRUE		"会社員
父と同居
私はまじめなのか、気にし出すと
夜も眠れなくなるような性格です。"					1970-01-01 00:00:00 +0900			1	0	0	FALSE	TRUE	daily
30555	2017-01-27 17:01:48 +0900	2017-01-27 17:00:38 +0900			通りすがり			FALSE	1985	14	2017-01-27 17:00:38 +0900	2017-03-08 01:16:05 +0900	0	0	FALSE		"父・水◯ 正人(キチガイ、現在は離婚して里帰りし開業中)
兄・水◯ 諒一(プログラマーをしている。知識が少しあっても知恵がないオタクで変態師匠)
姉・井◯ 朋子(友人にも暗にディスられるくらい誰から見ても金目当てで医者と結婚したのがバレバレな馬鹿←逆ギレしたらしい。若い医者にあっちこっち手を出すも遊びでしか付き合って貰えず、出来た子供も堕し、年上の売れ残りブサメンをゲットしてドヤ顔。 小学校のとき兄にイカされて以来兄の元カノ気取り。"					1970-01-01 00:00:00 +0900		今は仕事を始め御坊様の教えを守り感謝を唱えてましたが、この前クズ家族がやらかしたのでこいつらだけは許せませんでした。ウチの家族恨んでる奴は殺したいくらい恨んでるだろうな…憎まれっ子世にはばかる	0	0	0	FALSE	TRUE	daily
30554	2017-01-27 16:30:17 +0900			master	本多清寛	2017/01/27/17/11/24/280/DSC_0788.png	72137	FALSE		43	2017-01-27 16:30:17 +0900	2017-09-11 01:18:47 +0900	190	18	TRUE		"http://s-labo.org/　にて編集長を務めつつ、記事を書いている。
http://aday.online/category/column/bouzu/　にて記事連載中。
他にも　http://yaruki-arimi.com/bohsan/　があります。"		http://s-labo.org/	"本多清寛と申します。
答えではなく、応えを出して行きたいと思っております。よろしくお願いします。

1985年熊本出身
駒沢大学卒。福井県永平寺にて3年ほど修行する。曹洞宗総合研究センターに入所。6年ほど仏教について学んでいる。今は、なぜか新宿二丁目のゲイバーで二丁目寺というバーを開いている。"	記事掲載	2017-09-11 01:18:47 +0900			1		1	FALSE	TRUE	daily
30553	2017-01-27 13:56:08 +0900			user	yuk			TRUE	1990	11	2017-01-27 13:56:08 +0900	2017-01-27 20:45:46 +0900	0	0	TRUE		4大卒。仕事は飲食店で正社員として約3年、現在は派遣社員としてコールセンター勤務。1年少々勤務して、新人は卒業になるも、まだまだ若手。周囲は勤続10年以上など長く勤めている女性ばかり。毎日ノルマなどが課せられ、一杯一杯の毎日。飲食店勤務時代から心療内科に通い、鬱病と診断。今でも通院している。性格は周囲からは真面目で、常に全力で物事に取り組んでしまう。手を抜くように、頑張りすぎなくていいと心療内科の医師から言われるも、その方法がわからない。					1970-01-01 00:00:00 +0900			0	0	0	FALSE	TRUE	daily
30552	2017-01-27 13:11:23 +0900			master	鈴木君代	2017/07/14/17/39/33/56/image00130002.jpg	25175			6	2017-01-27 13:12:15 +0900	2017-07-30 16:49:35 +0900	85	10	TRUE					"真宗大谷派僧侶・シンガ－ソングライタ－。真宗大谷派僧侶。(山形教区・念通寺衆徒)・シンガーソングライター。10歳でギターを始め、いのちや非戦や愛をテーマにした自作曲は50曲以上。京都市内を中心にライブ活動を続けている。
代表曲に「お坊さんに憬れてお寺に入ったの」、「いのちの花を咲かせよう」、「大丈夫」、「兵戈無用」、「ブラジル」がある。
ＣＤ「いのちの花を咲かせよう」（1998年）「いのちのうた」（2005年）「あなたに遇いたい」（2009年）
"		2017-07-30 16:49:35 +0900			1		1	FALSE	TRUE	daily
30547		2017-01-27 11:02:05 +0900			路傍の草			TRUE			2017-01-27 11:02:05 +0900	2017-01-27 11:02:05 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30546	2017-01-27 09:39:43 +0900	2017-01-27 09:39:23 +0900			エケコの子			TRUE	1990	14	2017-01-27 09:39:23 +0900	2017-06-22 14:53:16 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			0	0	0	FALSE	TRUE	daily
30545	2017-01-27 09:30:10 +0900	2017-01-27 09:27:10 +0900			ケイ			TRUE			2017-01-27 09:27:10 +0900	2017-01-27 09:30:10 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30544		2017-01-27 09:24:20 +0900			ケイ			TRUE			2017-01-27 09:24:20 +0900	2017-01-27 09:24:20 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30543		2017-01-27 05:48:58 +0900			豆屋			TRUE			2017-01-27 05:48:58 +0900	2017-01-27 05:48:58 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30542	2017-01-27 01:10:38 +0900	2017-01-27 01:09:30 +0900			よしの			TRUE	1989	13	2017-01-27 01:09:30 +0900	2017-01-27 01:17:03 +0900	0	0	TRUE		"職業:造型関係
家族構成:父母姉弟
性格:抗うつ,社交的,後ろ向き
人生について:死は全く怖くない。生きたくない。"					1970-01-01 00:00:00 +0900		"物欲,妬み,理想が高い"	1	0	0	FALSE	TRUE	daily
30541	2017-01-26 23:54:11 +0900			user	ちゃんなう			TRUE	1991	8	2017-01-26 23:54:11 +0900	2017-01-26 23:54:53 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30540	2017-01-26 23:14:29 +0900	2017-01-26 23:14:01 +0900			Rinrin			TRUE	1979	35	2017-01-26 23:14:01 +0900	2017-01-27 23:34:21 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30537	2017-01-26 23:07:27 +0900	2017-01-26 23:07:01 +0900			みみ			TRUE			2017-01-26 23:07:01 +0900	2017-01-26 23:07:27 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30536	2017-01-26 21:22:00 +0900	2017-01-26 21:21:50 +0900			じゅん			TRUE			2017-01-26 21:21:50 +0900	2017-03-01 03:01:09 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30535	2017-01-26 20:08:03 +0900	2017-01-26 20:01:22 +0900			みず			FALSE	1995	13	2017-01-26 20:01:22 +0900	2017-01-26 20:08:59 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30534	2017-01-26 19:11:39 +0900	2017-01-26 19:11:21 +0900			まる			TRUE	1988	14	2017-01-26 19:11:21 +0900	2017-01-27 16:00:59 +0900	0	0	TRUE		"専業主婦で、1才の娘と夫との三人暮らしです。
"					1970-01-01 00:00:00 +0900		好き嫌いが激しく、一度嫌いになると人を許すことができない。	1	0	1	FALSE	TRUE	daily
30533		2017-01-26 19:09:12 +0900			まる			TRUE			2017-01-26 19:09:12 +0900	2017-01-26 19:09:12 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30532	2017-01-26 17:59:20 +0900	2017-01-26 17:58:52 +0900			ゆうりん			TRUE	1970	27	2017-01-26 17:58:52 +0900	2017-10-05 18:07:03 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			0	0	0	FALSE	TRUE	daily
30531		2017-01-26 16:02:06 +0900			子ぱんだ			FALSE			2017-01-26 16:02:06 +0900	2017-01-26 16:02:06 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30530	2017-01-26 13:17:23 +0900	2017-01-26 13:17:01 +0900			ガンバ			TRUE			2017-01-26 13:17:01 +0900	2017-01-26 13:21:48 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30529	2017-01-26 12:09:10 +0900	2017-01-26 12:08:56 +0900			tkm			FALSE	1979	1	2017-01-26 12:08:56 +0900	2017-01-27 13:08:10 +0900	0	0	TRUE		"地元を離れ19年、遠く離れた土地で暮らし、現在37歳。
真面目に生きてこなかったのが災いして、自分の生き方に苦しんでいます。
調子乗りで調子の良いことばかりを選択してきた結果だと思っています。げんざい会社員をしていますが、もう限界だと思っています。"					1970-01-01 00:00:00 +0900		怠惰、執着、欲望、迷い	1	0	1	FALSE	TRUE	daily
30528	2017-01-26 12:00:22 +0900	2017-01-26 11:59:58 +0900			ハス			TRUE	1988	14	2017-01-26 11:59:58 +0900	2017-01-26 12:12:24 +0900	0	0	TRUE		"夫と2人暮らし
夫と出会う以前はずっと生きている事が嫌な人生でしたが、安らげる人が出来て、その平凡だけれど貴重な幸せを毎日奇跡だと思って噛み締めて生活しています。
これからも贅沢せずともお互いを大切に思いあって暖かい日々を一緒に過ごしたいと思っています。"					1970-01-01 00:00:00 +0900		大学卒業後、2社で会社員を経験したが、自分の仕事があまりにも出来なかった(リストラとクビ)、会社という空気に馴染む事が出来なかったことにずっと負い目があります	1	0	0	FALSE	TRUE	daily
30526	2017-01-26 10:31:54 +0900	2017-01-26 10:31:27 +0900			かな			TRUE	1973	1	2017-01-26 10:31:27 +0900	2017-02-07 21:03:10 +0900	0	0	TRUE		"はじめまして。かなと言います。

職業は看護師です。
20代で自営業の方と遠距離を経て結婚するも問題起きたときは物にあたる、親に対処してもらうなど不安と怖さで離婚。30代でコーチングなどを学び、代替医療に興味を持ち5年ほど横浜で勤務。40代で地元に戻って婚活で出会った自営業の方と交際。誘っても一度も私の家には上がらず。彼は車がなく、私が彼の家に行きます。また、「打ち明けたのに...」と仕事の悩みを聞いた手前、30万を貸すも１年経っても返らず。交際を続けるなら返してとお願いするも「かえす」としか言ってくれず、それでも会おうと誘ってきます。目下、今後について悩み中。


"					1970-01-01 00:00:00 +0900		"一度決めたことは貫きたい
子どもを生むのに年齢的に焦りがある。
自分卑下をする人をみると辛い。
認められたい、役に立つ自分でありたさがある。 "	0	0	0	FALSE	TRUE	daily
30525		2017-01-26 09:31:22 +0900			七鷲			TRUE			2017-01-26 09:31:22 +0900	2017-01-26 09:31:22 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30524	2017-01-26 08:58:09 +0900	2017-01-26 08:57:51 +0900			しろ			TRUE			2017-01-26 08:57:51 +0900	2017-01-26 08:58:09 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30523	2017-01-26 08:53:37 +0900			user	かなえ			TRUE	1992	46	2017-01-26 08:53:37 +0900	2017-01-26 08:58:27 +0900	0	0	TRUE		離島で兄弟は6人。末っ子。ひとり暮らし。フリーター					1970-01-01 00:00:00 +0900		わたしはフリーターです。最近2年続けてた仕事を辞めてそこから就職が決まりません。	0	0	1	FALSE	TRUE	daily
30522	2017-01-26 03:26:39 +0900	2017-01-26 03:26:18 +0900			ゆん			TRUE	1989	38	2017-01-26 03:26:18 +0900	2017-01-26 03:29:48 +0900	0	0	TRUE		"会社員
10ヶ月の娘がいます。
"					1970-01-01 00:00:00 +0900		"どうすれば良いのかわからない
育児の楽しさがわからない"	1	1	0	FALSE	TRUE	daily
30521	2017-01-26 00:21:28 +0900			user	もん			TRUE	1960	4	2017-01-26 00:21:28 +0900	2017-01-26 00:52:54 +0900	0	0	TRUE		"一回り年下の旦那と旦那の両親、旦那の弟(知的障害)の五人家族です。
自分が病弱なので、毎日が「これでいいのか？」の連続です。

もっと楽に考えて暮したいのに、重りがのっているような気分です。"					1970-01-01 00:00:00 +0900		"実の母の考え方に反発しながらも、「親だから」と思う気持ちが足枷のようになっています。
仲良くしたいけど、価値観が違いすぎていつもけんかになります。
"	0	0	0	FALSE	TRUE	daily
30518		2017-01-26 00:03:16 +0900			はしのぐっちー			FALSE			2017-01-26 00:03:16 +0900	2017-01-26 00:03:16 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30516	2017-01-25 22:09:55 +0900	2017-01-25 22:09:18 +0900			ゆい			TRUE	1990	34	2017-01-25 22:09:18 +0900	2017-01-25 22:24:28 +0900	0	0	TRUE		"職業:医療系
明るい、気が強い"					1970-01-01 00:00:00 +0900		"人よりよく見られたいと思ってしまう
人の幸せをなかなか喜べない"	0	0	0	FALSE	TRUE	daily
30511	2017-01-25 20:55:44 +0900			user	名前未設定			TRUE			2017-01-25 20:55:44 +0900	2017-01-25 20:55:44 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30510	2017-01-25 20:38:48 +0900	2017-01-25 20:38:31 +0900			たぐち			FALSE	1996	11	2017-01-25 20:38:31 +0900	2017-05-27 23:41:09 +0900	0	0	TRUE		大学生です。					1970-01-01 00:00:00 +0900			1	0	1	FALSE	TRUE	daily
30506	2017-01-25 19:05:17 +0900			user	runa7			TRUE	1983	4	2017-01-25 19:05:17 +0900	2017-01-25 19:17:37 +0900	0	0	TRUE		"仕事は医療関係です。趣味は吹きガラスです。人にはおおらかで怒らない、頑固で真面目と言われます。
怒らないとは言われますが、学生時代に友人と喧嘩によって仲違いした経験が少なくなく自分の不満を人にうまく伝えるのは下手なほうだと思います。もっと周りと共存しながら自分らしく生きられたらいいなと思いますが人に迷惑をかけるのは嫌なのでなんでも一人でやってしまうほうが気楽になっています。
後輩に頼られるのは好きで面倒見は良い方だと思います。"					1970-01-01 00:00:00 +0900		好きな人に好かれたい	0	0	0	FALSE	TRUE	daily
30505		2017-01-25 16:11:06 +0900			みぃ			TRUE			2017-01-25 16:11:06 +0900	2017-01-25 16:11:06 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30504	2017-01-25 16:01:56 +0900	2017-01-25 16:01:19 +0900			みぃまま。			TRUE	1995	27	2017-01-25 16:01:19 +0900	2017-01-26 00:59:53 +0900	0	0	TRUE		"家族は娘と春に生まれる子がお腹にいてます。

2回目の結婚。

とりあえず幸せで娘達が笑える人生。"					1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30503		2017-01-25 15:53:37 +0900			りさ			TRUE			2017-01-25 15:53:37 +0900	2017-01-25 15:53:37 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			1		1	FALSE	TRUE	daily
30502	2017-01-25 15:20:57 +0900	2017-01-25 15:20:24 +0900			モンベル			TRUE	1978	31	2017-01-25 15:20:24 +0900	2017-10-10 10:10:11 +0900	0	0	TRUE							1970-01-01 00:00:00 +0900			0	0	1	FALSE	TRUE	daily
30501	2017-01-25 14:42:55 +0900	2017-01-25 14:42:41 +0900			ゆき			TRUE	1996	23	2017-01-25 14:42:41 +0900	2017-01-25 14:56:27 +0900	0	0	TRUE		"社会人一年目です！
今年から一人暮らしをはじめます。
将来は、海外で働く夢を持っています。"					1970-01-01 00:00:00 +0900		忘れっぽい	1	0	0	FALSE	TRUE	daily
30500	2017-01-25 14:25:27 +0900	2017-01-25 14:23:33 +0900			あおなし			TRUE	1991	2	2017-01-25 14:23:33 +0900	2017-01-25 17:14:23 +0900	0	0	TRUE		"大学卒業後、様々な事情で地元公務員に
【家族構成】
祖母、父、母（実家は北海道）、私、妹

幼い頃から、勉強面でも厳しく育てられ、「公務員になれ」と言われ続けて育ってきました。２人姉妹なので、長女の私が地元で公務員、婿をとって墓を守るのが当たり前、家をでるのは縁を切るということだと言い聞かされていました。
しかし、ずっと田舎が窮屈で、ここで一生を終えるのは嫌だと感じています。
"					1970-01-01 00:00:00 +0900		他人がうらやましく見えて仕方がない/決断が苦手	0	0	0	FALSE	TRUE	daily
30499	2017-01-25 14:06:26 +0900	2017-01-25 14:05:13 +0900			真央			TRUE	1999	13	2017-01-25 14:05:13 +0900	2017-01-26 16:52:58 +0900	0	0	FALSE		"美術をしている高校生。得意分野はデザインとKineticTypography。勉強しないので、基本的に頭が悪い。
四年前にパニック障害とうつ病を併発し、心療内科に通う。過敏性腸症候群でもある。
細かいことを気にする傷付きやすい性格。理屈っぽい。よくウニやハリネズミに似ている、と言われる。

座右の銘は｢とりあえず寝ろ｣。"					1970-01-01 00:00:00 +0900		"現状に満足できず、足ることを知らない
喜怒哀楽をコントロールできない
将来に不安がある"	0	0	0	FALSE	TRUE	daily
